,address,lat,long
5662,172A LOR 1 TOA PAYOH,1.330271982,103.8424988
7800,172B EDGEDALE PLAINS,1.395724021,103.9118054
8050,172C EDGEDALE PLAINS,1.395444577,103.9124654
1529,173 ANG MO KIO AVE 4,1.375313537,103.8362457
3288,173 BISHAN ST 13,1.347751187,103.8542583
2564,173 BT BATOK WEST AVE 8,1.346104993,103.7408255
6390,173 GANGSA RD,1.379929415,103.7667622
6459,173 HOUGANG AVE 1,1.350124655,103.8888382
991,173 LOR 1 TOA PAYOH,1.330008199,103.8425329
807,173 STIRLING RD,,
3837,173 WOODLANDS ST 13,1.432967231,103.7778075
3271,173 YISHUN AVE 7,1.437066282,103.8311207
8065,173A PUNGGOL FIELD,1.397013086,103.9093541
8066,173B PUNGGOL FIELD,1.396550267,103.910063
7892,173C PUNGGOL FIELD,1.396185406,103.9105619
7904,173D PUNGGOL FIELD,1.396007989,103.9107647
1859,174 ANG MO KIO AVE 4,1.375097469,103.837619
3382,174 BISHAN ST 13,1.348207995,103.854277
8547,174 BOON LAY DR,1.346249681,103.709387
2124,174 BT BATOK WEST AVE 8,1.345654806,103.7410477
6363,174 LOMPANG RD,1.380215441,103.7663022
1456,174 LOR 1 TOA PAYOH,1.330672097,103.8419179
5040,174 WOODLANDS ST 13,1.433332885,103.7777557
3129,174 YISHUN AVE 7,1.437395453,103.8319391
7573,174A EDGEDALE PLAINS,1.39637824,103.9112808
8856,174A HOUGANG AVE 1,1.349599528,103.88875
8007,174B EDGEDALE PLAINS,1.396731877,103.9108129
8978,174B HOUGANG AVE 1,1.349555169,103.8892769
8035,174C EDGEDALE PLAINS,1.396973051,103.9104245
7713,174D EDGEDALE PLAINS,1.397359333,103.9101188
3027,175 ANG MO KIO AVE 4,1.375722647,103.8371233
3220,175 BISHAN ST 13,1.348960622,103.853736
8578,175 BOON LAY DR,1.346689167,103.7094853
1197,175 BT BATOK WEST AVE 8,1.34554898,103.7415986
6391,175 LOMPANG RD,1.379796041,103.7659895
1466,175 LOR 2 TOA PAYOH,1.333396388,103.8470538
5424,175 WOODLANDS ST 13,1.43361903,103.7777559
3274,175 YISHUN AVE 7,1.437603214,103.8324682
7830,175A PUNGGOL FIELD,1.397404216,103.9089737
9005,175A YUNG KUANG RD,1.331937864,103.7215615
8005,175B PUNGGOL FIELD,1.397770531,103.9086476
9021,175B YUNG KUANG RD,1.332833593,103.7210434
7844,175C PUNGGOL FIELD,1.398134688,103.9081481
9004,175C YUNG KUANG RD,1.332787862,103.7216401
7935,175D PUNGGOL FIELD,1.398470596,103.9077693
5192,176 ANG MO KIO AVE 4,1.375848226,103.8361572
3817,176 BISHAN ST 13,1.348142648,103.8539118
8556,176 BOON LAY DR,1.347251003,103.7100145
1892,176 BT BATOK WEST AVE 8,1.346023415,103.741411
6341,176 LOMPANG RD,1.379245299,103.7658816
5008,176 WOODLANDS ST 13,1.433578584,103.7783535
8092,176A EDGEFIELD PLAINS,1.398860781,103.9082666
7758,176B EDGEFIELD PLAINS,1.398557354,103.908509
7983,176C EDGEFIELD PLAINS,1.398310553,103.9087837
7546,176D EDGEFIELD PLAINS,1.397942406,103.9094482
1535,177 ANG MO KIO AVE 4,1.375838271,103.8381231
3284,177 BISHAN ST 13,1.347846232,103.8535496
256,177 BT BATOK WEST AVE 8,1.346344075,103.7417421
7368,177 LOMPANG RD,1.380387125,103.7653546
987,177 TOA PAYOH CTRL,1.333900341,103.8488548
2332,177 WOODLANDS ST 13,1.434357914,103.7780884
7507,177 YUNG SHENG RD,1.333320452,103.7213087
78,178 ANG MO KIO AVE 4,1.376193199,103.8370382
3378,178 BISHAN ST 13,1.348127431,103.8523303
1568,178 BT BATOK WEST AVE 8,1.346054603,103.7426059
7893,178 EDGEFIELD PLAINS,1.399406544,103.908431
7369,178 LOMPANG RD,1.380233812,103.7648155
1808,178 TOA PAYOH CTRL,1.333580258,103.8492645
3013,178 WOODLANDS ST 13,1.434640806,103.77767
7426,178 YUNG SHENG RD,1.333236534,103.7208424
8833,178A RIVERVALE CRES,1.388973236,103.9096516
8860,178B RIVERVALE CRES,1.388546893,103.910034
8870,178C RIVERVALE CRES,1.388732701,103.9106605
8817,178D RIVERVALE CRES,1.389040794,103.9107188
102,179 ANG MO KIO AVE 5,1.376904181,103.8362181
2664,179 BISHAN ST 13,1.348608312,103.8518433
1569,179 BT BATOK WEST AVE 8,1.345812286,103.7422102
7322,179 LOMPANG RD,1.379846762,103.7650757
2639,179 TOA PAYOH CTRL,1.333901,103.8500929
4875,179 WOODLANDS ST 13,1.43477628,103.7782168
7453,179 YUNG SHENG RD,1.333688668,103.7207475
9231,17A CIRCUIT RD,1.329892021,103.8881129
8087,17A TELOK BLANGAH CRES,1.277382607,103.821604
9230,17B CIRCUIT RD,1.329940023,103.8891891
118,18 BEDOK STH RD,1.320625049,103.9347342
7769,18 CANTONMENT CL,1.273901446,103.8394173
8053,18 DOVER CRES,1.308083436,103.7830572
489,18 EUNOS CRES,1.323741518,103.9043603
8158,18 GHIM MOH RD,1.310150547,103.7870824
2911,18 HOUGANG AVE 3,1.363216575,103.8919296
8314,18 JLN TENTERAM,1.327827687,103.8600807
3398,18 JOO SENG RD,1.336849222,103.8811415
340,18 KG BAHRU HILL,,
2071,18 LOR 7 TOA PAYOH,1.335757237,103.8567896
1378,18 MARINE TER,1.303208583,103.9143008
8296,18 MARSILING LANE,1.443417007,103.7778612
2900,18 REDHILL CL,1.28583132,103.8178311
2189,18 ST. GEORGE'S RD,1.324061597,103.8628338
347,18 TAMAN HO SWEE,1.288098683,103.831032
4867,18 TECK WHYE LANE,1.378297688,103.7540714
323,18 TELOK BLANGAH CRES,1.27790985,103.8225358
1594,18 TIONG BAHRU RD,1.285727781,103.8325924
4158,18 TOH YI DR,1.33999732,103.7729608
79,180 ANG MO KIO AVE 5,1.376677065,103.838361
8207,180 BEDOK NTH RD,1.326713488,103.9408922
3816,180 BISHAN ST 13,1.348489892,103.8523928
271,180 BT BATOK WEST AVE 8,1.345557925,103.742841
7397,180 LOMPANG RD,1.378853657,103.7647756
4476,180 PASIR RIS ST 11,1.364083804,103.9602495
7275,180 YUNG SHENG RD,1.333691422,103.7212664
8798,180A BOON LAY DR,1.347617698,103.7086439
9140,180A MARSILING RD,1.439043209,103.7781097
8815,180A RIVERVALE CRES,1.390259097,103.9096249
8803,180B BOON LAY DR,1.347835999,103.7090708
9068,180B MARSILING RD,1.439056598,103.7783498
8831,180B RIVERVALE CRES,1.389947187,103.9094499
8806,180C BOON LAY DR,1.348429168,103.7087206
8843,180C RIVERVALE CRES,1.389491502,103.9096604
8823,180D RIVERVALE CRES,1.389358495,103.9103981
2660,181 ANG MO KIO AVE 5,1.376793099,103.8371422
8240,181 BEDOK NTH RD,1.326686013,103.941272
3289,181 BISHAN ST 13,1.349138096,103.8528785
1899,181 BT BATOK WEST AVE 8,1.345659325,103.7434116
8133,181 EDGEFIELD PLAINS,1.399144305,103.9089833
7837,181 JELEBU RD,1.379257887,103.7629971
5416,181 PASIR RIS ST 11,1.364397543,103.9605721
6594,181 STIRLING RD,1.294382132,103.8055602
7483,181 YUNG SHENG RD,1.333692066,103.7219349
8786,181A BOON LAY DR,1.348490838,103.7080973
8822,181B BOON LAY DR,1.348793505,103.7084177
1536,182 ANG MO KIO AVE 5,1.377339085,103.8364724
8233,182 BEDOK NTH RD,1.326869941,103.9418328
3221,182 BISHAN ST 13,1.350205825,103.8530492
270,182 BT BATOK WEST AVE 8,1.345564022,103.7438215
8139,182 EDGEFIELD PLAINS,1.398921796,103.9093113
7835,182 JELEBU RD,1.37984404,103.7634092
5159,182 PASIR RIS ST 11,1.36463199,103.9610018
7222,182 STIRLING RD,1.295382633,103.8049624
7596,182 YUNG SHENG RD,1.333691295,103.7225032
8200,183 BEDOK NTH RD,1.32643686,103.9418509
2663,183 BISHAN ST 13,1.350458535,103.8524762
1210,183 BT BATOK WEST AVE 8,1.346326381,103.7433778
8106,183 EDGEFIELD PLAINS,1.398810027,103.9098456
7815,183 JELEBU RD,1.379963836,103.7630483
5404,183 PASIR RIS ST 11,1.364938282,103.9606124
7513,183 STIRLING RD,1.295687406,103.8048623
1815,183 TOA PAYOH CTRL,1.333355962,103.8488657
7454,183 YUNG SHENG RD,1.333239677,103.7226839
8867,183A BOON LAY AVE,1.348617948,103.7097377
7809,183A RIVERVALE CRES,1.391641062,103.907924
8888,183B BOON LAY AVE,1.348326131,103.7096901
7651,183B RIVERVALE CRES,1.391306246,103.9083297
8876,183C BOON LAY AVE,1.348656806,103.7090974
7907,183C RIVERVALE CRES,1.390948423,103.9086124
8868,183D BOON LAY AVE,1.349092894,103.7090415
7674,183D RIVERVALE CRES,1.391450411,103.9087431
3818,184 BISHAN ST 13,1.350067123,103.852535
285,184 BT BATOK WEST AVE 8,1.346237747,103.7438242
8171,184 EDGEFIELD PLAINS,1.398515832,103.9101406
7791,184 JELEBU RD,1.379710958,103.7624401
5026,184 PASIR RIS ST 11,1.365232514,103.9602833
7325,184 STIRLING RD,1.295609547,103.8044729
2499,184 TOA PAYOH CTRL,1.332590009,103.8496777
7455,184 YUNG SHENG RD,1.333321401,103.7222886
7973,184A RIVERVALE CRES,1.392125752,103.907508
7990,184B RIVERVALE CRES,1.392483575,103.9072254
7876,184C RIVERVALE CRES,1.3926658,103.9077167
8221,185 BEDOK NTH RD,1.326237253,103.9408276
3885,185 BISHAN ST 13,1.349762019,103.8524727
643,185 BOON LAY AVE,1.346405382,103.7107771
4614,185 BT BATOK WEST AVE 6,1.347036728,103.7449775
8174,185 EDGEFIELD PLAINS,1.398068147,103.9101669
7836,185 JELEBU RD,1.379355256,103.7622965
5452,185 PASIR RIS ST 11,1.365730128,103.9599037
2073,185 TOA PAYOH CTRL,1.332727959,103.8499942
7309,185A RIVERVALE CRES,1.393322372,103.9071162
7313,185B RIVERVALE CRES,1.392888073,103.9069208
7314,185C RIVERVALE CRES,1.393173695,103.9064944
7387,185D RIVERVALE CRES,1.393866998,103.9063512
3413,186 BISHAN ST 13,1.349345586,103.8525788
644,186 BOON LAY AVE,1.34561977,103.711613
4499,186 BT BATOK WEST AVE 6,1.346580758,103.7440854
4477,186 PASIR RIS ST 11,1.365130641,103.9594331
8069,186 PUNGGOL CTRL,1.398563328,103.9111
2214,186 TOA PAYOH CTRL,1.332653953,103.8502116
9678,186A BEDOK NTH ST 4,1.329914274,103.9403105
7383,186A RIVERVALE DR,1.393009778,103.9056495
9676,186B BEDOK NTH ST 4,1.330037362,103.9408422
7311,186B RIVERVALE DR,1.392800098,103.9056101
7229,186C RIVERVALE DR,1.392863455,103.9050704
7286,186D RIVERVALE DR,1.393429316,103.9054421
3414,187 BISHAN ST 13,1.349550949,103.851544
645,187 BOON LAY AVE,1.345057736,103.7106998
4237,187 BT BATOK WEST AVE 6,1.346513441,103.7446144
5433,187 PASIR RIS ST 11,1.364785622,103.9592925
8187,187 PUNGGOL CTRL,1.398752034,103.9108807
9677,187A BEDOK NTH ST 4,1.330870947,103.9402108
7332,187A RIVERVALE DR,1.393803927,103.9058103
7316,187B RIVERVALE DR,1.394297907,103.9058476
4146,188 BISHAN ST 13,1.349922085,103.8517541
8349,188 BOON LAY DR,1.343810091,103.7109905
6122,188 BT BATOK WEST AVE 6,1.346000533,103.7458346
5027,188 PASIR RIS ST 12,1.365298121,103.9591602
8157,188 PUNGGOL CTRL,1.398938692,103.9105385
9675,188A BEDOK NTH ST 4,1.331633531,103.9413713
7226,188A RIVERVALE DR,1.394282609,103.905325
7232,188B RIVERVALE DR,1.394540687,103.905459
7160,188C RIVERVALE DR,1.395221627,103.9048086
7161,188D RIVERVALE DR,1.394952997,103.9040086
3178,189 BISHAN ST 13,1.350222546,103.8518335
6123,189 BT BATOK WEST AVE 6,1.345795732,103.7463401
5434,189 PASIR RIS ST 12,1.365589371,103.959037
7678,189A RIVERVALE DR,1.395561208,103.9040217
7679,189B RIVERVALE DR,1.395795687,103.9036303
7290,189C RIVERVALE DR,1.395401884,103.9033976
9257,18A CIRCUIT RD,1.329320824,103.8880717
8560,18A HOLLAND DR,1.311058611,103.7918866
9282,18B CIRCUIT RD,1.329181051,103.8882484
8503,18B HOLLAND DR,1.31101769,103.7914519
9281,18C CIRCUIT RD,1.329296909,103.8887926
8441,18C HOLLAND DR,1.310316292,103.7917389
9229,18D CIRCUIT RD,1.329404348,103.889197
8443,18D HOLLAND DR,1.309983984,103.7926014
1636,19 BALAM RD,1.331423626,103.8874103
1887,19 BEDOK STH RD,1.319756647,103.9342743
7704,19 CANTONMENT CL,1.273883542,103.8390033
1143,19 CHAI CHEE RD,1.32723389,103.9222175
8084,19 DOVER CRES,1.307835871,103.7836359
490,19 EUNOS CRES,1.32427584,103.9032055
804,19 GHIM MOH RD,1.311438523,103.7882989
2621,19 HOLLAND DR,1.310637508,103.7915061
1979,19 HOUGANG AVE 3,1.363789616,103.8918133
7947,19 JLN MEMBINA,1.285570416,103.8262762
8216,19 JLN TENTERAM,1.327607041,103.8598605
3970,19 JOO SENG RD,1.334646362,103.8809946
4922,19 KG BAHRU HILL,,
4882,19 LIM LIAK ST,1.285493784,103.8326
761,19 MARINE TER,1.304522102,103.915054
8316,19 MARSILING LANE,1.443282043,103.7772942
5944,19 QUEEN'S CL,1.292382728,103.8001963
343,19 REDHILL CL,1.286076265,103.8178327
2616,19 ST. GEORGE'S RD,1.324445542,103.8626105
1247,19 TECK WHYE LANE,1.379394294,103.7529494
4505,19 TOH YI DR,1.339962696,103.7738977
3409,190 BISHAN ST 13,1.350554927,103.8520445
6215,190 BT BATOK WEST AVE 6,1.34538562,103.7460455
5472,190 PASIR RIS ST 12,1.365524793,103.9586573
8149,190 PUNGGOL CTRL,1.39924142,103.9100543
7358,190A RIVERVALE DR,1.39508286,103.9027744
7258,190B RIVERVALE DR,1.39415593,103.9023759
3408,191 BISHAN ST 13,1.350541612,103.8513711
8577,191 BOON LAY DR,1.343765689,103.712164
6174,191 BT BATOK WEST AVE 6,1.345517164,103.7453484
1816,191 LOR 4 TOA PAYOH,1.331893276,103.8510254
5466,191 PASIR RIS ST 12,1.36606697,103.958731
8095,191 PUNGGOL CTRL,1.399512505,103.9097527
7310,191A RIVERVALE DR,1.393740083,103.9034848
7203,191B RIVERVALE DR,1.394631282,103.903903
3590,192 BISHAN ST 13,1.348974317,103.8513065
6192,192 BT BATOK WEST AVE 6,1.345592352,103.7447894
5475,192 PASIR RIS ST 12,1.366247334,103.9590569
7987,192 PUNGGOL CTRL,1.399770923,103.9095143
7262,192A RIVERVALE DR,1.394325494,103.903468
7233,192B RIVERVALE DR,1.394219766,103.9030537
7101,192C RIVERVALE DR,1.394636749,103.9029486
2742,193 BISHAN ST 13,1.348665645,103.8509772
6173,193 BT BATOK WEST AVE 6,1.346008943,103.7444236
8038,193 EDGEFIELD PLAINS,1.399967929,103.909013
1007,193 LOR 4 TOA PAYOH,1.331590056,103.8512951
5435,193 PASIR RIS ST 12,1.366051076,103.9593897
7439,193 RIVERVALE DR,1.393279532,103.9019417
3560,194 BISHAN ST 13,1.348299123,103.8514194
2075,194 KIM KEAT AVE,1.330939337,103.8581819
5473,194 PASIR RIS ST 12,1.365997585,103.9596753
7445,194 RIVERVALE DR,1.392609562,103.9015926
9406,194A BT BATOK WEST AVE 6,1.344680501,103.7455139
9405,194B BT BATOK WEST AVE 6,1.345132839,103.744862
3856,195 BISHAN ST 13,1.348362498,103.8508971
1457,195 KIM KEAT AVE,1.330293034,103.8591658
5417,195 PASIR RIS ST 12,1.366396509,103.960047
7414,195 RIVERVALE DR,1.392824178,103.9024002
8362,195A PUNGGOL RD,1.401386916,103.9060812
8359,195B PUNGGOL RD,1.401372012,103.9064857
8345,195C PUNGGOL RD,1.401083422,103.906767
8337,195D PUNGGOL RD,1.401367945,103.907096
8368,195E PUNGGOL RD,1.401717992,103.9071773
3334,196 BISHAN ST 13,1.348167985,103.8503122
5436,196 PASIR RIS ST 12,1.366138634,103.9603366
7417,196 RIVERVALE DR,1.392836795,103.9031463
8981,196A BOON LAY DR,1.342902399,103.7139395
7889,196A PUNGGOL FIELD,1.399203942,103.9067408
8913,196B BOON LAY DR,1.34278861,103.7143014
7572,196B PUNGGOL FIELD,1.399007111,103.9069906
7873,196C PUNGGOL FIELD,1.399279585,103.9074976
7668,196D PUNGGOL FIELD,1.399660814,103.9072345
2743,197 BISHAN ST 13,1.349101173,103.8507105
5453,197 PASIR RIS ST 12,1.366402997,103.9607387
7499,197 RIVERVALE DR,1.392607205,103.9035635
9020,197A BOON LAY DR,1.344106102,103.7137192
7899,197A PUNGGOL FIELD,1.399774254,103.9068498
8982,197B BOON LAY DR,1.343781549,103.7135314
8037,197B PUNGGOL FIELD,1.400131511,103.9066476
8926,197C BOON LAY DR,1.343403195,103.7136861
8983,197D BOON LAY DR,1.343607885,103.7138694
701,198 BOON LAY DR,1.34442113,103.7143437
5467,198 PASIR RIS ST 12,1.366972563,103.9600092
1352,199 BOON LAY DR,1.343706324,103.7144849
5418,199 PASIR RIS ST 12,1.367342674,103.959676
1809,199 TOA PAYOH NTH,1.34203351,103.8506489
7900,199A PUNGGOL FIELD,1.399772996,103.9060012
7901,199B PUNGGOL FIELD,1.39996998,103.9057512
7829,199C PUNGGOL FIELD,1.400647082,103.9060066
7890,199D PUNGGOL FIELD,1.400455442,103.9062079
8418,1A CANTONMENT RD,1.27784271,103.8409659
1031,1A WOODLANDS CTR RD,,
8421,1B CANTONMENT RD,1.277799407,103.8414034
8420,1C CANTONMENT RD,1.277449094,103.8416667
8458,1D CANTONMENT RD,1.276920243,103.8414858
8422,1E CANTONMENT RD,1.276621684,103.8411561
8419,1F CANTONMENT RD,1.275986995,103.8411918
8457,1G CANTONMENT RD,1.275532291,103.8412746
712,2 BEACH RD,1.304033006,103.8649284
128,2 BEDOK STH AVE 1,1.321301188,103.9332996
2958,2 CHAI CHEE RD,1.326810056,103.9227755
2750,2 DELTA AVE,1.291734122,103.8280261
792,2 DOVER RD,1.303103439,103.782905
2949,2 EAST COAST RD,1.311908623,103.9234743
3038,2 EVERTON PK,1.277416303,103.8393308
487,2 GEYLANG SERAI,1.31718044,103.89834
799,2 GHIM MOH RD,1.31237873,103.7869715
1970,2 HAIG RD,1.312293493,103.8976928
264,2 HILLVIEW AVE,,
815,2 HOLLAND AVE,1.309344983,103.7955594
537,2 HOUGANG AVE 3,1.363137208,103.8931845
1726,2 JLN BATU,1.30315438,103.883912
6408,2 JLN BT HO SWEE,1.28728822,103.831873
326,2 JLN BT MERAH,1.286629213,103.8068619
969,2 LOR 7 TOA PAYOH,1.338607526,103.8535156
1762,2 LOR LEW LIAN,1.350607956,103.8756801
1380,2 MARINE TER,1.304467615,103.9181741
1023,2 MARSILING DR,1.439938288,103.7766948
2409,2 QUEEN'S RD,1.322800863,103.8110235
2398,2 REDHILL CL,1.284408461,103.8172628
394,2 ROCHOR RD,1.305122222,103.8514388
2036,2 SELETAR WEST FARMWAY 6,,
708,2 ST. GEORGE'S RD,1.323425675,103.8606866
1246,2 TECK WHYE AVE,1.381946425,103.7518882
1239,2 TG PAGAR PLAZA,1.27521198,103.8427089
4075,2 TOH YI DR,1.339174804,103.7753414
2935,2 UPP ALJUNIED LANE,1.333989533,103.8789635
2287,20 BALAM RD,1.330830952,103.8875078
1888,20 BEDOK STH RD,1.318142424,103.9318632
129,20 CHAI CHEE RD,1.326272712,103.9228853
1384,20 DOVER CRES,1.306722574,103.7835241
492,20 EUNOS CRES,1.324656484,103.9032431
850,20 HOLLAND DR,1.310491604,103.792257
542,20 HOUGANG AVE 3,1.363831912,103.8907377
2569,20 JLN KLINIK,1.288114518,103.8290403
7996,20 JLN MEMBINA,1.285624598,103.8259233
3551,20 JOO SENG RD,1.334057601,103.8813662
2717,20 LOR 7 TOA PAYOH,1.334967209,103.8572059
1739,20 MARINE TER,1.303715887,103.915067
5945,20 QUEEN'S CL,1.292750071,103.7999359
341,20 REDHILL CL,1.286758455,103.8173461
735,20 ST. GEORGE'S RD,1.324739676,103.8628602
8666,20 TEBAN GDNS RD,1.32378355,103.7385184
1616,20 TECK WHYE LANE,1.378754548,103.7531634
1921,20 TELOK BLANGAH CRES,1.276915948,103.8218187
3822,20 TIONG BAHRU RD,1.285754796,103.8321508
715,20 UPP BOON KENG RD,,
2918,200 BOON LAY DR,1.343003962,103.7147006
1008,200 TOA PAYOH NTH,1.341672927,103.8510078
7527,200A SENGKANG EAST RD,1.387007032,103.8919648
7528,200B SENGKANG EAST RD,1.387065378,103.8927356
7468,200D SENGKANG EAST RD,1.387261512,103.8930077
1089,201 ANG MO KIO AVE 3,1.368849627,103.8445648
1547,201 BEDOK NTH ST 1,1.326087684,103.9282325
4865,201 BISHAN ST 23,1.355066869,103.8469461
2004,201 BOON LAY DR,1.343266151,103.7154119
2383,201 BT BATOK ST 21,1.345862539,103.7479058
4809,201 CHOA CHU KANG AVE 1,1.382138093,103.7495422
477,201 CLEMENTI AVE 6,1.32014419,103.7632535
6001,201 HOUGANG ST 21,1.357795405,103.8836531
4166,201 JURONG EAST ST 21,1.33640567,103.7430754
2643,201 MARSILING DR,1.442700229,103.7754365
4578,201 PETIR RD,1.37184316,103.7752224
2783,201 SERANGOON CTRL,1.350977799,103.8735955
2502,201 TOA PAYOH NTH,1.341138036,103.8501266
2338,201 YISHUN ST 21,1.43063856,103.8381334
7554,201A COMPASSVALE DR,1.389001203,103.8927633
8128,201A PUNGGOL FIELD,1.400085464,103.9035356
4179,201A TAMPINES ST 21,1.353264124,103.9526074
7555,201B COMPASSVALE DR,1.388313116,103.8939236
8222,201B PUNGGOL FIELD,1.399978043,103.9038532
8273,201B TAMPINES ST 21,1.353435453,103.9530237
7465,201C COMPASSVALE DR,1.387725134,103.8935077
8105,201C PUNGGOL FIELD,1.399331482,103.903712
7720,201D COMPASSVALE DR,1.387287928,103.8935985
8115,201D PUNGGOL FIELD,1.399684321,103.9033781
3260,201D TAMPINES ST 21,1.352141948,103.9540103
3610,201E TAMPINES ST 23,1.352921621,103.9538583
3,202 ANG MO KIO AVE 3,1.36844644,103.8445163
164,202 BEDOK NTH ST 1,1.325656284,103.927991
5175,202 BISHAN ST 23,1.355096041,103.8472442
2005,202 BOON LAY DR,1.343784707,103.7150939
1577,202 BT BATOK ST 21,1.346597858,103.7484484
4647,202 CHOA CHU KANG AVE 1,1.381836977,103.7494648
2284,202 CLEMENTI AVE 6,1.320692364,103.7627147
7386,202 COMPASSVALE DR,1.38860813,103.89326
8397,202 JURONG EAST ST 21,1.336761278,103.7429663
1826,202 MARSILING DR,1.443151211,103.7751648
3918,202 PETIR RD,1.372191714,103.774848
3548,202 SERANGOON CTRL,1.35160098,103.8737478
880,202 TAMPINES ST 21,1.352905289,103.9525392
2329,202 TOA PAYOH NTH,1.341529116,103.8495891
2230,202 YISHUN ST 21,1.430661919,103.8373343
8188,202A COMPASSVALE DR,1.388359852,103.8931432
8201,202A PUNGGOL FIELD,1.399664223,103.9044956
8116,202B PUNGGOL FIELD,1.399234781,103.9042775
7746,202B SENGKANG EAST RD,1.3881275,103.8927429
7721,202C SENGKANG EAST RD,1.387532282,103.8929671
6043,203 BEDOK NTH ST 1,1.325744613,103.9291946
4846,203 BISHAN ST 23,1.354536742,103.847452
702,203 BOON LAY DR,1.34413571,103.7156575
2129,203 BT BATOK ST 21,1.347332586,103.7489904
4620,203 CHOA CHU KANG AVE 1,1.381337282,103.7494497
1628,203 CLEMENTI AVE 6,1.320771283,103.7623169
1676,203 JURONG EAST ST 21,1.336833891,103.7425445
1032,203 MARSILING DR,1.443782458,103.7744166
5405,203 PASIR RIS ST 21,1.366945708,103.9620725
3985,203 PETIR RD,1.373091688,103.7755659
2705,203 SERANGOON CTRL,1.352069103,103.8732889
3608,203 TAMPINES ST 21,1.352227945,103.9524374
2074,203 TOA PAYOH NTH,1.342065202,103.8491654
1489,203 YISHUN ST 21,1.430686895,103.8365744
7331,203A COMPASSVALE RD,1.386469231,103.8954078
8247,203A PUNGGOL FIELD,1.398524282,103.9038627
7525,203B COMPASSVALE RD,1.386899098,103.8947717
8202,203B PUNGGOL FIELD,1.398048415,103.9034765
7382,203C COMPASSVALE RD,1.386812007,103.8952834
7365,203D COMPASSVALE RD,1.387214452,103.8955253
7495,203E COMPASSVALE RD,1.387950188,103.8957793
2885,204 ANG MO KIO AVE 3,1.367367559,103.8439209
6020,204 BEDOK NTH ST 1,1.326059512,103.9301394
4899,204 BISHAN ST 23,1.35487655,103.8475941
2006,204 BOON LAY DR,1.344390406,103.7150977
282,204 BT BATOK ST 21,1.347558656,103.7498872
4619,204 CHOA CHU KANG AVE 1,1.380791257,103.7492267
476,204 CLEMENTI AVE 6,1.320985887,103.7632317
2299,204 JURONG EAST ST 21,1.337191474,103.7419419
1033,204 MARSILING DR,1.444215877,103.7740272
5030,204 PASIR RIS ST 21,1.367497501,103.9623844
4154,204 PETIR RD,1.373175165,103.7748106
2927,204 SERANGOON CTRL,1.35243827,103.8732981
8284,204 TAMPINES ST 21,1.352179847,103.9516954
1817,204 TOA PAYOH NTH,1.34148414,103.8490677
1839,204 YISHUN ST 21,1.430716349,103.8357982
7438,204A COMPASSVALE DR,1.387856247,103.894681
8282,204A PUNGGOL FIELD,1.398778276,103.9029109
7413,204B COMPASSVALE DR,1.387135742,103.8944486
8156,204B PUNGGOL FIELD,1.398682245,103.9032111
7389,204C COMPASSVALE DR,1.387566196,103.8948211
8290,204C PUNGGOL FIELD,1.398033215,103.9030726
8212,204D COMPASSVALE DR,1.38765176,103.895336
